ProductID,ProductName,Category,CurrentStock,ReorderLevel,UnitPrice,NewUnitPrice,StockValue,Supplier,LastRestockDate,NextRestockDate,WarehouseLocation,IsReorder,Shortage,OverStocked
25860,Wallpaper Roll,Interior,190,20,$159.1,$15.9,"$3,023",MegaBuild Ltd,28/3/2024,13/4/2024,Warehouse A,FALSE,,OverStock
48585,Floor Tiles,Interior,231,150,$146.1,$14.6,"$3,374",Konga Wholesale,28/3/2024,7/4/2024,Warehouse C,FALSE,,Other
12703,Paint Bucket,Interior,97,20,$342.4,$34.2,"$3,322",Konga Wholesale,28/3/2024,13/4/2024,Warehouse C,FALSE,,OverStock
86553,Ceiling Board,Interior,476,150,$315.1,$31.5,"$14,997",Alpha Materials,28/3/2024,1/5/2024,Warehouse B,FALSE,,OverStock
13763,Shower Set,Hardware,411,100,$27.3,$2.7,"$1,123",Jumia Supplies,28/3/2024,18/4/2024,Warehouse A,FALSE,,OverStock
36399,Kitchen Sink,Plumbing,365,30,$207.3,$20.7,"$7,567",MegaBuild Ltd,27/3/2024,28/4/2024,Warehouse C,FALSE,,OverStock
98397,Roofing Sheet,Building Materials,281,50,$455.0,$45.5,"$12,785",MegaBuild Ltd,27/3/2024,14/4/2024,Warehouse C,FALSE,,OverStock
80476,Roofing Sheet,Building Materials,343,80,$79.3,$7.9,"$2,721",Jumia Supplies,27/3/2024,8/4/2024,Warehouse C,FALSE,,OverStock
92315,Switch Box,Electrical,432,150,$257.3,$25.7,"$11,116",Konga Wholesale,27/3/2024,19/4/2024,Warehouse A,FALSE,,Other
59485,Kitchen Sink,Plumbing,371,150,$96.1,$9.6,"$3,565",MegaBuild Ltd,27/3/2024,12/4/2024,Warehouse C,FALSE,,Other
36547,Toilet Seat,Hardware,145,150,$414.7,$41.5,"$6,013",Jumia Supplies,27/3/2024,11/4/2024,Warehouse B,TRUE,5,Other
97787,Concrete Block,Building Materials,343,100,$431.5,$43.2,"$14,801",Konga Wholesale,27/3/2024,5/4/2024,Warehouse B,FALSE,,OverStock
90635,Electrical Cable,Electrical,386,80,$145.4,$14.5,"$5,612",MegaBuild Ltd,27/3/2024,26/4/2024,Warehouse A,FALSE,,OverStock
79445,Floor Tiles,Interior,291,40,$292.6,$29.3,"$8,515",Alpha Materials,27/3/2024,2/4/2024,Warehouse A,FALSE,,OverStock
50584,Bulb Pack,Electrical,457,80,$342.7,$34.3,"$15,660",Alpha Materials,27/3/2024,3/5/2024,Warehouse A,FALSE,,OverStock
31775,Cement Bag,Building Materials,454,40,$252.0,$25.2,"$11,439",MegaBuild Ltd,27/3/2024,11/4/2024,Warehouse B,FALSE,,OverStock
34783,Water Heater,Plumbing,238,100,$28.7,$2.9,$683,FixRight Depot,27/3/2024,28/4/2024,Warehouse B,FALSE,,Other
20805,Switch Box,Electrical,65,20,$190.8,$19.1,"$1,240",FixRight Depot,26/3/2024,25/4/2024,Warehouse A,FALSE,,OverStock
43642,Ceiling Board,Interior,460,40,$432.5,$43.2,"$19,893",Alpha Materials,26/3/2024,29/4/2024,Warehouse B,FALSE,,OverStock
28366,Floor Tiles,Interior,351,30,$167.9,$16.8,"$5,893",Jumia Supplies,26/3/2024,13/4/2024,Warehouse A,FALSE,,OverStock
53199,Cement Bag,Building Materials,493,40,$480.3,$48.0,"$23,679",Alpha Materials,26/3/2024,19/4/2024,Warehouse B,FALSE,,OverStock
65333,PVC Pipe,Plumbing,380,80,$425.3,$42.5,"$16,162",Konga Wholesale,26/3/2024,2/4/2024,Warehouse C,FALSE,,OverStock
37133,Toilet Seat,Hardware,145,20,$275.9,$27.6,"$4,001",Alpha Materials,26/3/2024,31/3/2024,Warehouse A,FALSE,,OverStock
91855,Roofing Sheet,Building Materials,133,40,$483.2,$48.3,"$6,426",Alpha Materials,26/3/2024,10/4/2024,Warehouse A,FALSE,,OverStock
50149,Bulb Pack,Electrical,265,40,$121.3,$12.1,"$3,215",Alpha Materials,25/3/2024,19/4/2024,Warehouse C,FALSE,,OverStock
24626,Window Glass,Hardware,88,100,$210.5,$21.1,"$1,852",Alpha Materials,25/3/2024,20/4/2024,Warehouse B,TRUE,12,Other
65989,Cement Bag,Building Materials,418,20,$46.0,$4.6,"$1,924",MegaBuild Ltd,25/3/2024,30/4/2024,Warehouse C,FALSE,,OverStock
86772,Shower Set,Hardware,88,150,$78.6,$7.9,$691,Jumia Supplies,25/3/2024,18/4/2024,Warehouse A,TRUE,62,Other
12674,Kitchen Sink,Plumbing,54,150,$405.8,$40.6,"$2,191",Alpha Materials,25/3/2024,20/4/2024,Warehouse B,TRUE,96,Other
66782,Shower Set,Hardware,238,30,$46.2,$4.6,"$1,099",Jumia Supplies,25/3/2024,10/4/2024,Warehouse B,FALSE,,OverStock
76435,Paint Bucket,Interior,110,40,$244.8,$24.5,"$2,693",MegaBuild Ltd,24/3/2024,13/4/2024,Warehouse B,FALSE,,Other
33383,Switch Box,Electrical,29,150,$59.8,$6.0,$173,MegaBuild Ltd,24/3/2024,22/4/2024,Warehouse B,TRUE,121,Other
96450,Water Heater,Plumbing,174,20,$199.7,$20.0,"$3,474",MegaBuild Ltd,24/3/2024,2/5/2024,Warehouse A,FALSE,,OverStock
53158,Floor Tiles,Interior,185,150,$83.4,$8.3,"$1,543",FixRight Depot,24/3/2024,12/4/2024,Warehouse A,FALSE,,Other
45167,Window Glass,Hardware,200,20,$271.2,$27.1,"$5,423",Jumia Supplies,24/3/2024,12/4/2024,Warehouse A,FALSE,,OverStock
46303,Bulb Pack,Electrical,132,150,$493.6,$49.4,"$6,516",Alpha Materials,24/3/2024,30/4/2024,Warehouse C,TRUE,18,Other
21809,Window Glass,Hardware,302,40,$446.7,$44.7,"$13,489",MegaBuild Ltd,24/3/2024,19/4/2024,Warehouse A,FALSE,,OverStock
39794,Shower Set,Hardware,55,150,$491.9,$49.2,"$2,706",Alpha Materials,23/3/2024,5/4/2024,Warehouse A,TRUE,95,Other
80721,Ceiling Board,Interior,172,30,$8.0,$0.8,$138,Jumia Supplies,23/3/2024,12/4/2024,Warehouse C,FALSE,,OverStock
76471,Electrical Cable,Electrical,244,150,$164.8,$16.5,"$4,020",Alpha Materials,23/3/2024,19/4/2024,Warehouse C,FALSE,,Other
96799,Switch Box,Electrical,81,80,$313.2,$31.3,"$2,537",MegaBuild Ltd,23/3/2024,2/4/2024,Warehouse C,FALSE,,Other
82725,Switch Box,Electrical,493,20,$470.0,$47.0,"$23,170",FixRight Depot,23/3/2024,31/3/2024,Warehouse A,FALSE,,OverStock
93388,Door Frame,Hardware,380,40,$150.5,$15.0,"$5,717",Alpha Materials,23/3/2024,30/4/2024,Warehouse A,FALSE,,OverStock
75327,Door Frame,Hardware,161,30,$428.1,$42.8,"$6,892",Konga Wholesale,23/3/2024,23/4/2024,Warehouse A,FALSE,,OverStock
65911,Electrical Cable,Electrical,304,30,$497.3,$49.7,"$15,117",Konga Wholesale,23/3/2024,8/4/2024,Warehouse A,FALSE,,OverStock
70938,Electrical Cable,Electrical,368,150,$337.1,$33.7,"$12,407",Konga Wholesale,23/3/2024,19/4/2024,Warehouse A,FALSE,,Other
24705,Roofing Sheet,Building Materials,100,20,$270.1,$27.0,"$2,701",MegaBuild Ltd,23/3/2024,16/4/2024,Warehouse A,FALSE,,OverStock
96704,Ceiling Board,Interior,124,150,$443.9,$44.4,"$5,505",Alpha Materials,23/3/2024,5/4/2024,Warehouse B,TRUE,26,Other
52487,Concrete Block,Building Materials,285,150,$232.5,$23.3,"$6,627",FixRight Depot,22/3/2024,5/4/2024,Warehouse A,FALSE,,Other
39550,Door Frame,Hardware,446,80,$54.0,$5.4,"$2,408",MegaBuild Ltd,22/3/2024,19/4/2024,Warehouse C,FALSE,,OverStock
60672,Floor Tiles,Interior,12,30,$211.6,$21.2,$254,Alpha Materials,22/3/2024,4/4/2024,Warehouse A,TRUE,18,Other
46366,Switch Box,Electrical,499,150,$172.6,$17.3,"$8,614",FixRight Depot,22/3/2024,7/4/2024,Warehouse C,FALSE,,OverStock
68434,PVC Pipe,Plumbing,116,20,$438.8,$43.9,"$5,090",Konga Wholesale,22/3/2024,1/4/2024,Warehouse B,FALSE,,OverStock
58225,Paint Bucket,Interior,132,20,$319.3,$31.9,"$4,215",Jumia Supplies,22/3/2024,17/4/2024,Warehouse C,FALSE,,OverStock
99795,Kitchen Sink,Plumbing,213,80,$53.0,$5.3,"$1,128",Jumia Supplies,22/3/2024,12/4/2024,Warehouse A,FALSE,,Other
30100,Ceiling Board,Interior,382,20,$462.7,$46.3,"$17,675",FixRight Depot,22/3/2024,29/3/2024,Warehouse A,FALSE,,OverStock
97095,Roofing Sheet,Building Materials,428,150,$136.7,$13.7,"$5,852",Konga Wholesale,22/3/2024,9/4/2024,Warehouse B,FALSE,,Other
50910,Toilet Seat,Hardware,327,20,$425.6,$42.6,"$13,917",MegaBuild Ltd,22/3/2024,5/4/2024,Warehouse A,FALSE,,OverStock
80148,Bulb Pack,Electrical,342,100,$139.5,$14.0,"$4,772",Jumia Supplies,22/3/2024,25/4/2024,Warehouse C,FALSE,,OverStock
90389,Floor Tiles,Interior,477,30,$444.4,$44.4,"$21,196",MegaBuild Ltd,22/3/2024,15/4/2024,Warehouse A,FALSE,,OverStock
30583,Cement Bag,Building Materials,190,20,$90.2,$9.0,"$1,713",Konga Wholesale,21/3/2024,18/4/2024,Warehouse B,FALSE,,OverStock
60017,Concrete Block,Building Materials,196,40,$461.7,$46.2,"$9,049",Alpha Materials,21/3/2024,4/4/2024,Warehouse C,FALSE,,OverStock
80726,Paint Bucket,Interior,62,50,$396.0,$39.6,"$2,455",Jumia Supplies,21/3/2024,22/4/2024,Warehouse B,FALSE,,Other
31725,Roofing Sheet,Building Materials,66,30,$88.0,$8.8,$581,Konga Wholesale,21/3/2024,13/4/2024,Warehouse A,FALSE,,Other
76084,Door Frame,Hardware,360,80,$129.8,$13.0,"$4,674",Jumia Supplies,21/3/2024,26/3/2024,Warehouse B,FALSE,,OverStock
88027,Wallpaper Roll,Interior,234,20,$352.7,$35.3,"$8,252",Konga Wholesale,21/3/2024,9/4/2024,Warehouse C,FALSE,,OverStock
53739,Water Heater,Plumbing,291,150,$463.8,$46.4,"$13,497",Alpha Materials,21/3/2024,14/4/2024,Warehouse A,FALSE,,Other
63662,Electrical Cable,Electrical,319,80,$163.3,$16.3,"$5,210",Konga Wholesale,21/3/2024,27/3/2024,Warehouse B,FALSE,,OverStock
82590,Kitchen Sink,Plumbing,215,20,$360.0,$36.0,"$7,741",Konga Wholesale,20/3/2024,6/4/2024,Warehouse B,FALSE,,OverStock
99826,Bulb Pack,Electrical,444,80,$226.4,$22.6,"$10,054",MegaBuild Ltd,20/3/2024,31/3/2024,Warehouse B,FALSE,,OverStock
99859,Shower Set,Hardware,180,80,$179.4,$17.9,"$3,229",Konga Wholesale,20/3/2024,31/3/2024,Warehouse C,FALSE,,Other
27824,Water Heater,Plumbing,241,40,$145.0,$14.5,"$3,495",Alpha Materials,20/3/2024,4/4/2024,Warehouse B,FALSE,,OverStock
25185,Concrete Block,Building Materials,296,150,$28.7,$2.9,$849,Jumia Supplies,20/3/2024,11/4/2024,Warehouse C,FALSE,,Other
12866,Toilet Seat,Hardware,70,30,$268.5,$26.9,"$1,880",Konga Wholesale,20/3/2024,24/4/2024,Warehouse A,FALSE,,Other
77719,Water Heater,Plumbing,291,40,$185.3,$18.5,"$5,391",Konga Wholesale,20/3/2024,26/3/2024,Warehouse A,FALSE,,OverStock
99998,Kitchen Sink,Plumbing,348,150,$476.7,$47.7,"$16,587",Jumia Supplies,20/3/2024,20/4/2024,Warehouse C,FALSE,,Other
68608,Kitchen Sink,Plumbing,74,20,$375.6,$37.6,"$2,779",MegaBuild Ltd,19/3/2024,23/4/2024,Warehouse A,FALSE,,OverStock
10946,Bulb Pack,Electrical,413,50,$203.4,$20.3,"$8,398",MegaBuild Ltd,19/3/2024,17/4/2024,Warehouse C,FALSE,,OverStock
33437,PVC Pipe,Plumbing,139,150,$420.1,$42.0,"$5,839",MegaBuild Ltd,19/3/2024,13/4/2024,Warehouse C,TRUE,11,Other
84861,Ceiling Board,Interior,273,30,$250.1,$25.0,"$6,827",Jumia Supplies,19/3/2024,27/4/2024,Warehouse C,FALSE,,OverStock
16645,Door Frame,Hardware,285,40,$37.5,$3.8,"$1,070",FixRight Depot,18/3/2024,24/3/2024,Warehouse A,FALSE,,OverStock
60445,Roofing Sheet,Building Materials,42,50,$66.6,$6.7,$280,MegaBuild Ltd,18/3/2024,24/4/2024,Warehouse A,TRUE,8,Other
71602,PVC Pipe,Plumbing,144,100,$236.0,$23.6,"$3,399",Alpha Materials,18/3/2024,28/3/2024,Warehouse C,FALSE,,Other
57431,Paint Bucket,Interior,208,100,$210.3,$21.0,"$4,375",MegaBuild Ltd,18/3/2024,8/4/2024,Warehouse B,FALSE,,Other
86518,Water Heater,Plumbing,273,80,$10.3,$1.0,$281,MegaBuild Ltd,18/3/2024,26/3/2024,Warehouse A,FALSE,,OverStock
25764,Floor Tiles,Interior,28,30,$480.1,$48.0,"$1,344",FixRight Depot,17/3/2024,7/4/2024,Warehouse C,TRUE,2,Other
38261,Door Frame,Hardware,72,50,$326.3,$32.6,"$2,350",MegaBuild Ltd,17/3/2024,16/4/2024,Warehouse A,FALSE,,Other
43012,Paint Bucket,Interior,274,40,$225.6,$22.6,"$6,182",MegaBuild Ltd,17/3/2024,18/4/2024,Warehouse B,FALSE,,OverStock
93100,Concrete Block,Building Materials,302,150,$287.3,$28.7,"$8,678",Alpha Materials,17/3/2024,13/4/2024,Warehouse A,FALSE,,Other
67268,Switch Box,Electrical,46,100,$331.6,$33.2,"$1,525",FixRight Depot,17/3/2024,24/3/2024,Warehouse B,TRUE,54,Other
27469,Ceiling Board,Interior,418,150,$223.1,$22.3,"$9,326",MegaBuild Ltd,17/3/2024,9/4/2024,Warehouse A,FALSE,,Other
10415,Switch Box,Electrical,250,40,$418.3,$41.8,"$10,458",MegaBuild Ltd,17/3/2024,7/4/2024,Warehouse A,FALSE,,OverStock
29330,Concrete Block,Building Materials,382,20,$242.5,$24.2,"$9,262",Konga Wholesale,17/3/2024,8/4/2024,Warehouse A,FALSE,,OverStock
95799,Window Glass,Hardware,81,50,$222.6,$22.3,"$1,803",Jumia Supplies,17/3/2024,25/3/2024,Warehouse A,FALSE,,Other
49767,Toilet Seat,Hardware,67,40,$159.5,$16.0,"$1,069",Konga Wholesale,17/3/2024,17/4/2024,Warehouse A,FALSE,,Other
98535,Floor Tiles,Interior,136,150,$85.6,$8.6,"$1,164",Alpha Materials,16/3/2024,20/4/2024,Warehouse A,TRUE,14,Other
48762,Concrete Block,Building Materials,274,20,$153.1,$15.3,"$4,195",Jumia Supplies,16/3/2024,23/3/2024,Warehouse C,FALSE,,OverStock
75584,Water Heater,Plumbing,188,150,$322.3,$32.2,"$6,060",Jumia Supplies,16/3/2024,10/4/2024,Warehouse C,FALSE,,Other
66344,Shower Set,Hardware,94,40,$238.5,$23.8,"$2,241",Jumia Supplies,16/3/2024,8/4/2024,Warehouse C,FALSE,,Other
10997,Toilet Seat,Hardware,8,150,$239.4,$23.9,$192,Konga Wholesale,16/3/2024,21/4/2024,Warehouse B,TRUE,142,Other
95333,Bulb Pack,Electrical,244,100,$323.6,$32.4,"$7,895",MegaBuild Ltd,16/3/2024,3/4/2024,Warehouse C,FALSE,,Other
23750,PVC Pipe,Plumbing,360,100,$183.4,$18.3,"$6,602",FixRight Depot,16/3/2024,19/4/2024,Warehouse B,FALSE,,OverStock
20920,Door Frame,Hardware,84,40,$206.8,$20.7,"$1,737",MegaBuild Ltd,16/3/2024,27/3/2024,Warehouse A,FALSE,,Other
55213,Cement Bag,Building Materials,75,40,$277.4,$27.7,"$2,081",Jumia Supplies,16/3/2024,30/3/2024,Warehouse C,FALSE,,Other
27259,Cement Bag,Building Materials,64,80,$348.1,$34.8,"$2,228",FixRight Depot,16/3/2024,21/3/2024,Warehouse B,TRUE,16,Other
70545,Roofing Sheet,Building Materials,270,150,$413.8,$41.4,"$11,173",FixRight Depot,15/3/2024,20/4/2024,Warehouse B,FALSE,,Other
73967,Shower Set,Hardware,388,50,$449.0,$44.9,"$17,423",MegaBuild Ltd,15/3/2024,18/4/2024,Warehouse B,FALSE,,OverStock
44851,Paint Bucket,Interior,114,20,$347.6,$34.8,"$3,962",MegaBuild Ltd,15/3/2024,10/4/2024,Warehouse C,FALSE,,OverStock
55156,Paint Bucket,Interior,446,30,$161.5,$16.1,"$7,202",Konga Wholesale,14/3/2024,12/4/2024,Warehouse A,FALSE,,OverStock
89401,Door Frame,Hardware,401,150,$144.8,$14.5,"$5,805",FixRight Depot,14/3/2024,4/4/2024,Warehouse A,FALSE,,Other
39661,Water Heater,Plumbing,379,50,$259.5,$25.9,"$9,834",FixRight Depot,14/3/2024,2/4/2024,Warehouse B,FALSE,,OverStock
12176,Toilet Seat,Hardware,78,20,$368.4,$36.8,"$2,874",Konga Wholesale,14/3/2024,10/4/2024,Warehouse A,FALSE,,OverStock
62115,Bulb Pack,Electrical,139,150,$409.4,$40.9,"$5,690",Alpha Materials,14/3/2024,30/3/2024,Warehouse A,TRUE,11,Other
21419,Kitchen Sink,Plumbing,134,150,$166.1,$16.6,"$2,226",Jumia Supplies,14/3/2024,6/4/2024,Warehouse C,TRUE,16,Other
52477,Electrical Cable,Electrical,422,20,$167.0,$16.7,"$7,047",Alpha Materials,14/3/2024,21/4/2024,Warehouse B,FALSE,,OverStock
24242,Electrical Cable,Electrical,15,40,$377.3,$37.7,$566,Konga Wholesale,14/3/2024,5/4/2024,Warehouse B,TRUE,25,Other
97057,Toilet Seat,Hardware,301,50,$461.3,$46.1,"$13,886",FixRight Depot,14/3/2024,19/4/2024,Warehouse C,FALSE,,OverStock
54041,Kitchen Sink,Plumbing,249,100,$34.8,$3.5,$865,Konga Wholesale,13/3/2024,12/4/2024,Warehouse C,FALSE,,Other
61033,Water Heater,Plumbing,88,30,$208.6,$20.9,"$1,836",Jumia Supplies,13/3/2024,29/3/2024,Warehouse B,FALSE,,Other
44524,Paint Bucket,Interior,278,80,$396.1,$39.6,"$11,012",FixRight Depot,13/3/2024,24/3/2024,Warehouse A,FALSE,,OverStock
37167,Roofing Sheet,Building Materials,429,80,$10.4,$1.0,$448,Jumia Supplies,13/3/2024,30/3/2024,Warehouse C,FALSE,,OverStock
61275,Toilet Seat,Hardware,194,150,$85.3,$8.5,"$1,654",Konga Wholesale,13/3/2024,24/3/2024,Warehouse C,FALSE,,Other
31038,Wallpaper Roll,Interior,296,50,$141.8,$14.2,"$4,198",MegaBuild Ltd,12/3/2024,25/3/2024,Warehouse B,FALSE,,OverStock
99614,Water Heater,Plumbing,399,50,$481.3,$48.1,"$19,203",Alpha Materials,12/3/2024,29/3/2024,Warehouse B,FALSE,,OverStock
80022,Electrical Cable,Electrical,324,30,$148.1,$14.8,"$4,800",Alpha Materials,12/3/2024,21/3/2024,Warehouse A,FALSE,,OverStock
16862,Concrete Block,Building Materials,251,150,$293.7,$29.4,"$7,371",Alpha Materials,12/3/2024,12/4/2024,Warehouse A,FALSE,,Other
94553,Shower Set,Hardware,200,80,$325.0,$32.5,"$6,499",Konga Wholesale,12/3/2024,19/4/2024,Warehouse A,FALSE,,Other
70089,Water Heater,Plumbing,455,80,$153.6,$15.4,"$6,988",Alpha Materials,12/3/2024,17/3/2024,Warehouse A,FALSE,,OverStock
84755,Bulb Pack,Electrical,478,150,$449.6,$45.0,"$21,493",Konga Wholesale,12/3/2024,22/3/2024,Warehouse A,FALSE,,OverStock
32158,Floor Tiles,Interior,270,80,$295.7,$29.6,"$7,983",MegaBuild Ltd,12/3/2024,26/3/2024,Warehouse B,FALSE,,OverStock
45710,Electrical Cable,Electrical,210,50,$372.4,$37.2,"$7,821",FixRight Depot,11/3/2024,12/4/2024,Warehouse B,FALSE,,OverStock
50324,Floor Tiles,Interior,39,20,$92.6,$9.3,$361,MegaBuild Ltd,11/3/2024,24/3/2024,Warehouse C,FALSE,,Other
17660,Water Heater,Plumbing,316,40,$375.2,$37.5,"$11,855",Jumia Supplies,11/3/2024,30/3/2024,Warehouse B,FALSE,,OverStock
42161,Toilet Seat,Hardware,365,50,$471.7,$47.2,"$17,217",FixRight Depot,11/3/2024,22/3/2024,Warehouse C,FALSE,,OverStock
59223,PVC Pipe,Plumbing,464,40,$205.4,$20.5,"$9,530",MegaBuild Ltd,11/3/2024,9/4/2024,Warehouse A,FALSE,,OverStock
87463,Water Heater,Plumbing,86,30,$92.7,$9.3,$797,Konga Wholesale,10/3/2024,22/3/2024,Warehouse A,FALSE,,Other
47425,Water Heater,Plumbing,205,30,$28.4,$2.8,$581,FixRight Depot,10/3/2024,10/4/2024,Warehouse C,FALSE,,OverStock
59648,Ceiling Board,Interior,368,20,$426.8,$42.7,"$15,707",Jumia Supplies,10/3/2024,31/3/2024,Warehouse A,FALSE,,OverStock
75950,Switch Box,Electrical,58,50,$167.5,$16.7,$971,Alpha Materials,10/3/2024,28/3/2024,Warehouse B,FALSE,,Other
46326,Paint Bucket,Interior,247,100,$441.4,$44.1,"$10,902",Konga Wholesale,10/3/2024,23/3/2024,Warehouse B,FALSE,,Other
70910,Roofing Sheet,Building Materials,231,100,$204.4,$20.4,"$4,721",Jumia Supplies,10/3/2024,27/3/2024,Warehouse C,FALSE,,Other
88781,Window Glass,Hardware,184,80,$62.5,$6.2,"$1,149",FixRight Depot,9/3/2024,12/4/2024,Warehouse A,FALSE,,Other
17999,Bulb Pack,Electrical,34,100,$116.6,$11.7,$397,Alpha Materials,9/3/2024,11/4/2024,Warehouse A,TRUE,66,Other
80543,Switch Box,Electrical,306,50,$296.3,$29.6,"$9,067",FixRight Depot,9/3/2024,17/3/2024,Warehouse B,FALSE,,OverStock
70558,Door Frame,Hardware,364,100,$171.4,$17.1,"$6,239",Alpha Materials,9/3/2024,17/3/2024,Warehouse C,FALSE,,OverStock
93300,Toilet Seat,Hardware,380,150,$22.3,$2.2,$846,MegaBuild Ltd,8/3/2024,26/3/2024,Warehouse C,FALSE,,Other
15774,Roofing Sheet,Building Materials,276,50,$274.7,$27.5,"$7,582",Alpha Materials,8/3/2024,3/4/2024,Warehouse C,FALSE,,OverStock
84218,Switch Box,Electrical,460,80,$266.0,$26.6,"$12,236",Jumia Supplies,8/3/2024,12/4/2024,Warehouse A,FALSE,,OverStock
92736,Cement Bag,Building Materials,283,20,$12.6,$1.3,$357,Jumia Supplies,8/3/2024,19/3/2024,Warehouse C,FALSE,,OverStock
77567,Switch Box,Electrical,136,50,$291.9,$29.2,"$3,970",Konga Wholesale,8/3/2024,15/4/2024,Warehouse B,FALSE,,Other
61658,Cement Bag,Building Materials,211,150,$57.5,$5.8,"$1,214",MegaBuild Ltd,8/3/2024,7/4/2024,Warehouse B,FALSE,,Other
89553,Toilet Seat,Hardware,6,20,$87.3,$8.7,$52,Alpha Materials,8/3/2024,15/4/2024,Warehouse C,TRUE,14,Other
43746,Kitchen Sink,Plumbing,402,40,$60.9,$6.1,"$2,447",MegaBuild Ltd,8/3/2024,1/4/2024,Warehouse C,FALSE,,OverStock
70047,PVC Pipe,Plumbing,483,50,$55.5,$5.6,"$2,681",Alpha Materials,8/3/2024,14/3/2024,Warehouse B,FALSE,,OverStock
51787,Switch Box,Electrical,111,150,$247.4,$24.7,"$2,746",Jumia Supplies,8/3/2024,8/4/2024,Warehouse A,TRUE,39,Other
21612,Electrical Cable,Electrical,385,50,$480.1,$48.0,"$18,482",FixRight Depot,8/3/2024,3/4/2024,Warehouse A,FALSE,,OverStock
84349,Roofing Sheet,Building Materials,364,40,$57.1,$5.7,"$2,080",Alpha Materials,8/3/2024,7/4/2024,Warehouse A,FALSE,,OverStock
42125,Switch Box,Electrical,486,150,$316.1,$31.6,"$15,363",Jumia Supplies,7/3/2024,2/4/2024,Warehouse C,FALSE,,OverStock
32228,Shower Set,Hardware,155,100,$110.0,$11.0,"$1,704",FixRight Depot,7/3/2024,26/3/2024,Warehouse A,FALSE,,Other
59752,Kitchen Sink,Plumbing,58,50,$422.3,$42.2,"$2,449",Jumia Supplies,7/3/2024,30/3/2024,Warehouse A,FALSE,,Other
61939,Door Frame,Hardware,256,150,$465.1,$46.5,"$11,907",Konga Wholesale,7/3/2024,18/3/2024,Warehouse C,FALSE,,Other
55028,Electrical Cable,Electrical,307,50,$56.4,$5.6,"$1,731",Jumia Supplies,7/3/2024,30/3/2024,Warehouse B,FALSE,,OverStock
93697,Kitchen Sink,Plumbing,499,150,$456.7,$45.7,"$22,788",Alpha Materials,7/3/2024,21/3/2024,Warehouse A,FALSE,,OverStock
63634,Roofing Sheet,Building Materials,5,40,$56.5,$5.7,$28,FixRight Depot,7/3/2024,22/3/2024,Warehouse B,TRUE,35,Other
61567,Concrete Block,Building Materials,337,20,$245.2,$24.5,"$8,263",FixRight Depot,7/3/2024,28/3/2024,Warehouse A,FALSE,,OverStock
33439,Bulb Pack,Electrical,41,50,$403.9,$40.4,"$1,656",Konga Wholesale,7/3/2024,13/3/2024,Warehouse B,TRUE,9,Other
37937,Paint Bucket,Interior,442,100,$91.1,$9.1,"$4,026",Alpha Materials,7/3/2024,15/3/2024,Warehouse A,FALSE,,OverStock
28130,Wallpaper Roll,Interior,317,40,$372.7,$37.3,"$11,814",Jumia Supplies,7/3/2024,7/4/2024,Warehouse A,FALSE,,OverStock
84663,Switch Box,Electrical,288,50,$371.0,$37.1,"$10,683",FixRight Depot,6/3/2024,14/4/2024,Warehouse C,FALSE,,OverStock
91531,Concrete Block,Building Materials,175,50,$243.9,$24.4,"$4,269",FixRight Depot,6/3/2024,11/3/2024,Warehouse B,FALSE,,OverStock
87994,Cement Bag,Building Materials,257,20,$390.0,$39.0,"$10,022",Konga Wholesale,6/3/2024,7/4/2024,Warehouse B,FALSE,,OverStock
13880,Switch Box,Electrical,74,80,$248.5,$24.9,"$1,839",FixRight Depot,6/3/2024,16/3/2024,Warehouse A,TRUE,6,Other
28996,Toilet Seat,Hardware,23,50,$39.4,$3.9,$91,MegaBuild Ltd,6/3/2024,24/3/2024,Warehouse C,TRUE,27,Other
37740,Roofing Sheet,Building Materials,474,30,$158.4,$15.8,"$7,510",Jumia Supplies,6/3/2024,15/3/2024,Warehouse B,FALSE,,OverStock
74934,Bulb Pack,Electrical,11,80,$248.6,$24.9,$273,Konga Wholesale,6/3/2024,22/3/2024,Warehouse B,TRUE,69,Other
28565,Wallpaper Roll,Interior,314,40,$249.1,$24.9,"$7,821",MegaBuild Ltd,6/3/2024,19/3/2024,Warehouse A,FALSE,,OverStock
10037,Concrete Block,Building Materials,404,50,$383.0,$38.3,"$15,472",Jumia Supplies,5/3/2024,11/4/2024,Warehouse B,FALSE,,OverStock
64766,Shower Set,Hardware,330,80,$37.8,$3.8,"$1,248",MegaBuild Ltd,5/3/2024,12/3/2024,Warehouse A,FALSE,,OverStock
11924,Window Glass,Hardware,464,40,$90.2,$9.0,"$4,187",FixRight Depot,5/3/2024,16/3/2024,Warehouse B,FALSE,,OverStock
62137,PVC Pipe,Plumbing,441,50,$66.0,$6.6,"$2,912",MegaBuild Ltd,4/3/2024,15/3/2024,Warehouse B,FALSE,,OverStock
33382,Door Frame,Hardware,418,20,$323.0,$32.3,"$13,499",FixRight Depot,4/3/2024,12/3/2024,Warehouse C,FALSE,,OverStock
35236,Concrete Block,Building Materials,178,20,$113.5,$11.3,"$2,020",FixRight Depot,4/3/2024,4/4/2024,Warehouse A,FALSE,,OverStock
56095,Wallpaper Roll,Interior,269,50,$220.9,$22.1,"$5,942",FixRight Depot,4/3/2024,20/3/2024,Warehouse C,FALSE,,OverStock
